1																																																																																	
1																																																																																	
1																																																																																	
Year	Mnth	Day	STATION	NAME	LATITUDE	LONGITUDE	ELEVATION	AWND	DAPR	FMTM	FRGB	FRGT	MDPR	MDSF	PGTM	Q	prcp(mm/day)	PSUN	SNOW	SNWD	TAVG	tmax(C)_daymet	tmin(C)_daymet	TOBS	TSUN	WDF1	WDF2	WDF5	WDFG	WDFM	WESD	WESF	WSF1	WSF2	WSF5	WSFG	WSFM	WT01	WT02	WT03	WT04	WT05	WT06	WT07	WT08	WT09	WT10	WT11	WT13	WT14	WT15	WT16	WT17	WT18	WT19	WT21	WT22	WV03	WV20	DAEV	DAWM	EVAP	MDEV	MDWM	MNPN	MXPN	WDMV	FRTH	GAHT	SN32	SX32	DASF	SN02	SX02	SN01	SN03	SX01	SX03	SN52	SX52	Occur
2005	6	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38		1451				6910	1450		0.01		0	0	81	89	73				140	150			0			17	19.9			1		1									1			1																													27226
2005	6	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.38		3				6670	3		0.08		0	0	79	84	74				130	140			0			17.9	21					1												1																													27226
2005	6	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1619				8560	1455		0.46		0	0	81	87	74				210	200			0			12.1	15			1		1									1			1																													27226
2005	7	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1533				7980	1533		0		0	0	83	93	73				160	160			0			21	23					1																																									27226
2005	7	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		2108				6700	2106		0.01		0	0	83	93	73				320	330			0			21	25.9			1		1									1			1																													27226
2005	7	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49		1716				5000	1644		0		0	0	83	92	73				190	190			0			14.1	17			1											1																																27226
2005	7	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61		1219				4480	1920		0		0	0	84	92	76				170	170			0			16.1	19.9																																														27226
2005	7	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.72		2319				6820	2336		0.2		0	0	81	87	75				70	80			0			17.9	23			1											1			1																													27226
2005	7	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	16.55		617				16700	700		6.34		0	0	74	79	68				150	190			0			40.9	53			1	1	1									1			1																													27226
2005	7	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1230				21700	1229		0		0	0	78	90	66				300	280			0			10.1	14.1																																														27226
2005	7	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13		1651				18200	1650		0.07		0	0	82	90	73				320	330			0			17.9	23			1		1									1			1																													27226
2005	7	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.29		1304				15900	1303		1.5		0	0	83	92	73				170	160			0			25.9	31.1			1		1									1			1																													27226
2005	7	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	18.34		1237				21000	1200		2.21		0	0	74	76	72				10	20			0			36.9	48.1			1											1			1																													27226
2005	7	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.4		1035				74600	1015		0		0	0	81	89	72				220	240			0			17.9	23.9			1											1			1																													27226
2005	7	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1122				107000	1327		0.16		0	0	84	91	76				310	270			0			17	21.9			1	1	1									1			1				1																									27226
2005	7	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		1311				109000	1320		0		0	0	85	92	78				210	220			0			19.9	23.9					1																																									27226
2005	7	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		833				90400	832		0.62		0	0	82	88	76				270	280			0			14.1	17.9			1		1									1			1																													27226
2005	7	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.37		1406				68900	1404		0.48		0	0	82	90	74				190	180			0			23.9	31.1			1		1									1			1																													27226
2005	7	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.71		1209				67500	1207		0		0	0	82	90	74				140	150			0			19.9	23					1												1																													27226
2005	7	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1444				59700	1615		0		0	0	83	91	75				170	170			0			14.1	16.1																																														27226
2005	7	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1722				50300	1721		0		0	0	83	91	74				150	150			0			10.1	12.1			1											1																																27226
2005	7	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1510				37400	1023		0		0	0	84	91	77				140	90			0			12.1	17			1											1																																27226
2005	7	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25		1541				29700	1539		0		0	0	85	93	76				210	190			0			13	15			1		1									1																																27226
2005	7	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91		1615				25700	1618		1.07		0	0	84	94	73				80	90			0			31.1	38			1	1	1									1			1																													27226
2005	7	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1602				22100	1559		0		0	0	83	93	72				170	170			0			13	15																																														27226
2005	7	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14		1938				18300	1921		0.06		0	0	86	95	77				210	270			0			15	19.9			1		1									1			1																													27226
2005	7	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14		1419				15000	1418		0		0	0	86	96	76				30	30			0			13	14.1			1											1			1																													27226
2005	7	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25		1538				11900	1534		0		0	0	86	94	77				210	200			0			14.1	16.1			1							1				1																																27226
2005	7	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91		1314				10400	1352		0.04		0	0	84	91	76				210	270			0			15	17			1							1				1			1																													27226
2005	7	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91		1216				8440	1230		0		0	0	83	91	75				120	120			0			17	17.9			1							1				1																																27226
2005	7	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03		1730				8320	1729		0.03		0	0	82	91	72				340	340			0			23.9	31.1			1		1					1				1			1																													27226
2005	7	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1552				13200	1551		1.3		0	0	83	93	72				290	300			0			21	25.1			1		1									1			1																													27226
2005	7	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03		1538				18300	1545		2.14		0	0	80	88	72				100	110			0			28	49			1	1	1									1			1																													27226
2005	7	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1612				17200	1318		0		0	0	80	88	72				180	130			0			10.1	13			1											1																																27226
2005	8	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36		1221				14400			1.1		0	0		86	72				20	20			0			23	25.9			1		1									1			1																													27226
2005	8	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1350				12900			0.02		0	0		84	72				30	30			0			21.9	25.9			1	1	1					1				1			1				1																									27226
2005	8	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1716				10100			0.65		0	0		86	72				50	50			0			25.1	29.1			1	1	1									1			1																													27226
2005	8	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1248				9720			0.76		0	0		86	72				50	50			0			21.9	25.9			1		1					1				1			1																													27226
2005	8	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61		957				9320			0		0	0		85	71				40	40			0			17.9	21.9			1											1			1																													27226
2005	8	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16		1411				10300			0		0	0		85	71				10	30			0			13	16.1			1		1					1				1			1																													27226
2005	8	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91		1225				8270			0.73		0	0		87	72				300	310			0			16.1	21			1											1			1																													27226
2005	8	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1207				8220			0		0	0		90	71				360	10			0			10.1	15			1							1				1																																27226
2005	8	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25		2233				10800			0		0	0		91	73				40	50			0			10.1	14.1			1							1				1																																27226
2005	8	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1802				10400			0.32		0	0		93	74				260	260			0			17.9	23			1		1									1			1																													27226
2005	8	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.36		1733				10900			0		0	0		89	73				190	80			0			10.1	14.1			1											1																																27226
2005	8	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.46		2147				13400			0.02		0	0		91	75				30	30			0			19.9	23.9			1		1					1				1			1																													27226
2005	8	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13		1516				11600			0		0	0		93	73				130	130			0			14.1	16.1			1		1									1																																27226
2005	8	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.68		1615				9750			0		0	0		92	74				200	190			0			12.1	14.1			1		1					1				1																																27226
2005	8	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		2243				6410			0.82		0	0		94	73				80	80			0			29.1	31.1			1		1					1				1			1																													27226
2005	8	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.01		1236				6710			0.19		0	0		90	71				110	100			0			17	21.9			1	1	1									1			1																													27226
2005	8	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.01		1303				7600			0		0	0		92	75				180	170			0			16.1	19.9			1		1									1																																27226
2005	8	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1425				7000			0		0	0		93	75				170	160			0			14.1	16.1			1		1									1			1																													27226
2005	8	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03		1617				6150			0		0	0		94	75				210	200			0			13	15			1							1				1																																27226
2005	8	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91		1516				5700			0.1		0	0		96	76				40	50			0			25.9	32			1		1									1			1																													27226
2005	8	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1629				6740			0.14		0	0		95	75				90	100			0			30	36.9			1		1									1			1																													27226
2005	8	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1512				3610			0.3		0	0		95	74				80	120			0			23.9	30			1		1									1			1																													27226
2005	8	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.8		1821				7080			0.27		0	0		91	74				80	70			0			23.9	33.1			1		1					1				1			1																													27226
2005	8	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.24		1458				6070			0.05		0	0		93	75				150	170			0			17	21			1		1									1			1																													27226
2005	8	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.13		1622				6630			1.72		0	0		94	75				50	60			0			28	32			1	1	1									1			1																													27226
2005	8	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.16		1502				5690			0		0	0		91	75				30	20			0			14.1	17			1							1				1																																27226
2005	8	27	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.49		1636				5060			0		0	0		92	73				40	20			0			13	17.9			1											1																																27226
2005	8	28	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	13.42		1459				5880			0.55		0	0		91	76				50	60			0			33.1	40			1		1									1			1																													27226
2005	8	29	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	33.55		946				6330			3.25		0	0		81	76				130	120			0			66	83			1										1	1			1																													27226
2005	8	30	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.62		1311				28200			0		0	0		91	76				230	220			0			17	21.9			1											1																																27226
2005	8	31	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1334				57900			0.02		0	0		92	75				280	280			0			15	17.9			1		1									1			1																													27226
2005	9	1	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.59		1211				70400			0		0	0		92	74				360	20			0			13	15																																														27226
2005	9	2	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.82		1345				55000			0		0	0		91	70				20	20			0			16.1	21																																														27226
2005	9	3	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14		1409				42900			0		0	0		93	69				360	10			0			13	17			1							1				1																																27226
2005	9	4	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.92		1807				37000			0.11		0	0		92	69				50	50			0			16.1	21			1		1					1				1			1																													27226
2005	9	5	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.17		1457				25200			0		0	0		89	71				80	80			0			17	21.9			1							1				1																																27226
2005	9	6	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	9.17		1421				15800			0		0	0		88	66				30	20			0			17	21																																														27226
2005	9	7	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	10.29		1223				13600			0		0	0		90	69				20	10			0			17.9	23.9																																														27226
2005	9	8	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.93		1510				10400			0		0	0		92	70				30	50			0			13	17.9																																														27226
2005	9	9	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.47		1531				7570			0		0	0		91	68				50	60			0			14.1	17																																														27226
2005	9	10	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	3.58		1424				7900			0		0	0		91	67				80	80			0			14.1	15										1																																				27226
2005	9	11	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1352				3780			0		0	0		92	63				90	170			0			14.1	17																																														27226
2005	9	12	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91		1132				3350			0		0	0		91	67				20	60			0			12.1	14.1										1																																				27226
2005	9	13	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1322				4900			0		0	0		91	65				320	310			0			10.1	15										1																																				27226
2005	9	14	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.25		1710				5440			0		0	0		92	68				210	330			0			13	17			1							1				1																																27226
2005	9	15	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04		1609				6040			0		0	0		94	71				190	200			0			15	17										1																																				27226
2005	9	16	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.7		1522				5110			0		0	0		94	71				200	320			0			12.1	15			1							1				1			1																													27226
2005	9	17	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	5.14		1600				6420			0		0	0		94	72				200	200			0			14.1	17			1							1				1																																27226
2005	9	18	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	2.91		1553				5380			0		0	0		96	75				120	120			0			17.9	23			1							1				1			1				1																									27226
2005	9	19	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	4.03		1516				4520			0		0	0		97	73				50	340			0			13	16.1			1							1				1																																27226
2005	9	20	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	6.04		1509				4940			0		0	0		96	74				20	20			0			14.1	17										1																																				27226
2005	9	21	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	8.95		1109				4940			0		0	0		96	73				80	80			0			21	23.9										1							1																													27226
2005	9	22	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	11.86		1527				4200			0.34		0	0		90	74				110	110			0			25.1	29.1			1		1									1			1																													27226
2005	9	23	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	16.11		1427				5140			0.43		0	0		84	75				100	100			0			25.9	34.9			1		1									1			1																													27226
2005	9	24	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	15.21		1241				4210			1.37		0	0		85	76				160	160			0			33.1	40			1		1					1				1			1																													27226
2005	9	25	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	15.66		1008				4100			0.08		0	0		87	77				180	170			0			25.1	33.1																	1																													27226
2005	9	26	USW00013894	"MOBILE REGIONAL AIRPORT, AL US"	30.68819	-88.24598	65.5	7.61		38				33400			0		0	0		91	75				190	230			0			16.1	21																	1																													27226
